Efd_Dies,Freq_Diesel,GenDisTM,GenDisWmac,Ifd_Dies,Vpu_Dies
1.847697447,59.9555836200000,0.727512364,376.7138908,1.850003879,1.000024805
1.850522251,59.9555836200000,0.729189491,376.7127359,1.85097525,0.999982428
1.853077546,59.9555836200000,0.730108879,376.7122385,1.851782335,0.999972913
1.854456812,59.9555836200000,0.729943102,376.7125771,1.852138718,0.999999789
1.854165948,59.9555836200000,0.72874606,376.7136353,1.851917648,1.000053726
1.852299604,59.9555836200000,0.726937611,376.7150415,1.851194858,1.000115795
1.8495096,59.9563984700000,0.725155183,376.7162997,1.850224368,1.000164159
1.846775323,59.9563984700000,0.724027141,376.7169667,1.849347195,1.000181826
1.845056841,59.9563984700000,0.723949255,376.7168092,1.84887051,1.000162667
1.844955556,59.9563984700000,0.724946328,376.7158845,1.848960028,1.000113504
1.846503504,59.9563984700000,0.726666341,376.7145184,1.849582831,1.000051654
1.849154369,59.9563984700000,0.728505999,376.7131898,1.850519128,0.999998849
1.85197589,59.9563984700000,0.729820535,376.7123644,1.851439756,0.999973642
1.853976493,59.9563984700000,0.730148502,376.7123324,1.852020158,0.999984933
1.854452341,59.9563984700000,0.729373853,376.7131055,1.852055237,1.000028785
1.853235547,59.9563984700000,0.727769629,376.7144109,1.851532651,1.00008975
1.850755226,59.9563984700000,0.72590363,376.7157864,1.85063751,1.000146312
1.847886864,59.9563984700000,0.724436673,376.7167452,1.849686685,1.00017854
1.845641957,59.9563984700000,0.723886502,376.7169494,1.849016048,1.000175157
1.844809485,59.9563984700000,0.724444788,376.7163292,1.848861503,1.000137487
1.845678038,59.9563984700000,0.725912227,376.7151048,1.849276796,1.000078919
1.847936202,59.9563984700000,0.727771098,376.7137077,1.850115805,1.000020152
1.850783883,59.9563984700000,0.729367066,376.71263,1.851083335,0.999981959
1.853213507,59.9563984700000,0.730137041,376.7122524,1.851838006,0.999977917
1.854363356,59.9563984700000,0.729806372,376.7127108,1.852113365,1.000009596
1.853820594,59.9563984700000,0.728487212,376.7138472,1.851808726,1.00006602
1.851768139,59.9563984700000,0.726641393,376.7152624,1.851030423,1.000127351
1.848924017,59.9559282600000,0.72492023,376.7164571,1.850051704,1.000171987
1.84628788,59.9559282600000,0.72393117,376.7170097,1.849216671,1.000184215
1.844787038,59.9559282600000,0.72402193,376.7167265,1.848818261,1.000159776
1.84494842,59.9559282600000,0.725158989,376.7157083,1.848995084,1.000107307
1.846714055,59.9559282600000,0.726942216,376.7143128,1.849684277,1.000045255
1.849463139,59.9559282600000,0.728746519,376.7130293,1.850643187,0.999995409
1.85223029,59.9559282600000,0.729939352,376.7123078,1.851534775,0.999975288
1.854043664,59.9559282600000,0.730101465,376.7124024,1.852044446,0.999992007
1.854265388,59.9559282600000,0.729174653,376.7132805,1.851992284,1.000039709
1.852817452,59.9559282600000,0.727485857,376.7146321,1.851396557,1.000101575
1.850211278,59.9559282600000,0.725633225,376.7159781,1.850468474,1.000155742
1.847367765,59.9559282600000,0.724273014,376.7168422,1.849536966,1.000183105
1.845290799,59.9559282600000,0.723885504,376.7169198,1.848930962,1.000174088
1.844711317,59.9559282600000,0.724605272,376.7161853,1.848864151,1.000131973
1.845830037,59.9559282600000,0.726176596,376.7148989,1.849359791,1.000071692
1.848248804,59.9559282600000,0.728045642,376.7135136,1.850243734,1.00001453
1.851112018,59.9559282600000,0.729554342,376.7125176,1.851205114,0.999980701
1.8534071,59.9559282600000,0.7301697,376.7122634,1.851904722,0.999982249
1.854319181,59.9559282600000,0.729670305,376.7128445,1.852093964,1.000018834
1.85351849,59.9559282600000,0.728227255,376.7140591,1.851703928,1.000077642
1.851281164,59.9559282600000,0.726348874,376.7154789,1.85087077,1.000137971
1.848392527,59.9560505400000,0.724698635,376.7166021,1.84988862,1.00017852
1.845870098,59.9560505400000,0.723859426,376.7170326,1.849102652,1.000185029
1.844601953,59.9560505400000,0.724125437,376.71662,1.848788812,1.000155257
1.845033313,59.9560505400000,0.725401009,376.7155111,1.849055973,1.000099731
1.84701094,59.9560505400000,0.727236856,376.7140959,1.849809099,1.000037979
1.849839146,59.9560505400000,0.728988972,376.7128706,1.850783216,0.999991686
1.852524504,59.9560505400000,0.730042775,376.7122653,1.851635549,0.999977124
1.85412383,59.9560505400000,0.730027588,376.7124933,1.852065288,0.999999437
1.854075092,59.9560505400000,0.728948084,376.7134746,1.851920745,1.000050765
1.852396848,59.9560505400000,0.727185976,376.7148619,1.851253291,1.000112969
1.849683356,59.9560505400000,0.725365899,376.7161634,1.850299945,1.000164051
1.846894808,59.9560505400000,0.724132665,376.7169184,1.84939849,1.000185985
1.845016506,59.9560505400000,0.723921174,376.7168613,1.848867341,1.000171114
1.844709751,59.9560505400000,0.724803578,376.7160142,1.84889372,1.000124772
1.846079628,59.9560505400000,0.726466864,376.7146769,1.849468078,1.000063371
1.848640097,59.9560505400000,0.728324822,376.7133205,1.85038863,1.000008577
1.851486407,59.9560505400000,0.729723181,376.7124228,1.851331531,0.999979755
1.853612579,59.9560505400000,0.730167419,376.7123022,1.851964065,0.999987171
1.854265374,59.9560505400000,0.729497866,376.7130032,1.852062667,1.000028268
1.853210407,59.9560505400000,0.727947959,376.7142809,1.851590511,1.000088672
1.850815422,59.9560505400000,0.726062876,376.715685,1.850714027,1.000147055
1.847923601,59.9558525200000,0.724508616,376.7167196,1.849741899,1.000182826
1.845554668,59.9558525200000,0.723833129,376.7170202,1.849016079,1.000183376
1.844544051,59.9558525200000,0.724272824,376.7164825,1.848791082,1.000148526
1.845248395,59.9558525200000,0.725671586,376.7152963,1.849144823,1.000090519
1.847421821,59.9558525200000,0.727538332,376.7138777,1.849952806,1.000029671
1.850304106,59.9558525200000,0.72921969,376.7127231,1.850931375,0.999987272
1.85288743,59.9558525200000,0.730127039,376.712237,1.851736977,0.999978155
1.854268881,59.9558525200000,0.729941922,376.7125901,1.852086262,1.000005493
1.853967211,59.9558525200000,0.72872965,376.7136579,1.85185662,1.000059598
1.852093761,59.9558525200000,0.726919279,376.7150622,1.851130113,1.000121314
1.849314691,59.9558525200000,0.725152597,376.7163053,1.850165002,1.000168788
1.846615725,59.9558525200000,0.724055196,376.7169474,1.849303658,1.000185248
1.844952346,59.9558525200000,0.724013526,376.716763,1.848850332,1.000164945
1.844911957,59.9558525200000,0.725040072,376.715819,1.848964953,1.000115085
1.846507995,59.9558525200000,0.726771573,376.7144486,1.849607869,1.000053263
1.849177608,59.9558525200000,0.728598726,376.7131341,1.850553231,1.000001253
1.8519804,59.9558525200000,0.729878382,376.7123384,1.851469186,0.999977397
1.853928329,59.9558525200000,0.730157926,376.712344,1.85203216,0.999990196
1.85433178,59.9558525200000,0.729334164,376.7131525,1.852042556,1.000035263
1.85304436,59.9558525200000,0.727694454,376.7144806,1.851495394,1.000096752
1.850516587,59.9558525200000,0.72581592,376.7158606,1.850583108,1.000152986
1.847638418,59.9559863500000,0.724361364,376.7168057,1.849626242,1.000184138
1.845424334,59.9559863500000,0.723842663,376.7169839,1.848960994,1.000179257
1.844654005,59.9559863500000,0.724439951,376.7163343,1.848820277,1.000140092
1.845598329,59.9559863500000,0.725941395,376.7150865,1.849251729,1.000080429
1.84792562,59.9559863500000,0.72781938,376.7136786,1.85010344,1.000021191
1.850819782,59.9559863500000,0.72941573,376.7126039,1.851075967,0.999983149
1.853266511,59.9559863500000,0.730170548,376.7122398,1.851827045,0.999979654
1.854408062,59.9559863500000,0.729817711,376.712715,1.852091812,1.000011948
1.85384471,59.9559863500000,0.728480788,376.7138625,1.851776654,1.000068637
1.85177725,59.9559863500000,0.72663222,376.7152764,1.850993495,1.000129683
1.848937748,59.9559863500000,0.724926658,376.7164561,1.850019697,1.00017351
1.846330647,59.9559863500000,0.723967134,376.7169849,1.849199859,1.000184675
1.844876453,59.9559863500000,0.724090591,376.7166781,1.848822854,1.000159325
1.845086438,59.9559863500000,0.725250732,376.7156457,1.849021232,1.000106471
1.846883916,59.9559863500000,0.727037146,376.7142525,1.849725093,1.000044779
1.849633448,59.9559863500000,0.728820858,376.7129887,1.850686737,0.999995999
1.852364764,59.9559863500000,0.729973248,376.7123004,1.851567903,0.999977374
1.854112995,59.9559863500000,0.730085589,376.7124328,1.852055508,0.999995619
1.854255552,59.9559863500000,0.729111486,376.7133444,1.851976055,1.000044469
1.852736505,59.9559863500000,0.72739243,376.7147141,1.851355537,1.000106688
1.850087705,59.9559425700000,0.725534362,376.7160593,1.850412733,1.000160364
1.847241337,59.9559425700000,0.724192866,376.7169055,1.849478112,1.000186583
1.84519955,59.9559425700000,0.723839148,376.7169563,1.848879741,1.000176184
1.844679436,59.9559425700000,0.72459435,376.7161963,1.848826146,1.000132895
1.845861323,59.9559425700000,0.726190129,376.7148946,1.84933376,1.000072002
1.848327401,59.9559425700000,0.728065094,376.7135086,1.850222908,1.000014897
1.851210094,59.9559425700000,0.729561238,376.7125248,1.851180314,0.999981644
1.853496496,59.9559425700000,0.730153062,376.712289,1.851868073,0.999983946
1.854382816,59.9559425700000,0.729631282,376.7128851,1.852043028,1.000021019
1.853557518,59.9559425700000,0.728179362,376.714103,1.851642687,1.000079788
1.851312551,59.9559425700000,0.726310655,376.7155119,1.850808918,1.000139493
1.848441598,59.9559425700000,0.72468701,376.7166128,1.849836493,1.000179049
1.845958922,59.9559425700000,0.723882034,376.7170175,1.849069095,1.000184561
1.844739237,59.9559425700000,0.724177283,376.7165854,1.848776753,1.000154195
1.845209227,59.9559425700000,0.725465626,376.715471,1.849061205,1.000098765
1.847198631,59.9559425700000,0.727291176,376.714068,1.849821952,1.00003786
1.850002605,59.9559425700000,0.729010828,376.7128707,1.850790822,0.999992992
1.852629822,59.9559425700000,0.730017942,376.7123018,1.851626019,0.999980053
1.854150326,59.9559425700000,0.729954534,376.7125644,1.852033664,1.000003687
1.854024651,59.9559425700000,0.728841181,376.7135674,1.851866066,1.000055659
1.852290896,59.9559425700000,0.727065282,376.7149607,1.851182214,1.000117741
1.849556724,59.9561043300000,0.725253487,376.7162521,1.850220527,1.000167996
1.846785709,59.9561043300000,0.724045817,376.7169855,1.849321005,1.000188663
1.844956122,59.9561043300000,0.723868003,376.7169026,1.848799362,1.000172435
1.844714817,59.9561043300000,0.724781879,376.7160333,1.848837914,1.000124997
1.846149742,59.9561043300000,0.726465975,376.7146829,1.849422936,1.000062955
1.848760704,59.9561043300000,0.728330377,376.7133242,1.850348812,1.000008011
1.851635847,59.9561043300000,0.729722631,376.7124329,1.851290772,0.999979386
1.853770777,59.9561043300000,0.730154605,376.7123217,1.851917577,0.999987084
1.854420253,59.9561043300000,0.729474116,376.71303,1.852008495,1.000028356
1.853360876,59.9561043300000,0.727921358,376.7143074,1.851531959,1.000088576
1.850971894,59.9561043300000,0.72604648,376.7157013,1.85065766,1.000146399
1.848102399,59.9561043300000,0.724514272,376.7167176,1.849695994,1.000181342
1.845770611,59.9561043300000,0.72386681,376.7169971,1.848987544,1.000181065
1.844802576,59.9561043300000,0.724331101,376.7164427,1.848782666,1.000145701
1.845541039,59.9561043300000,0.72574179,376.7152509,1.84915376,1.000087736
1.847726263,59.9561043300000,0.72760149,376.7138415,1.849971335,1.000027577
1.850589477,59.9561043300000,0.729256219,376.7127102,1.85094828,0.999986407
1.853122921,59.9561043300000,0.730122598,376.7122565,1.851741175,0.999978772
1.854433155,59.9561043300000,0.729892149,376.7126433,1.852069263,1.000007483
1.854054576,59.9561043300000,0.728640899,376.7137378,1.851815386,1.000062503
1.852117555,59.9561043300000,0.726808479,376.7151546,1.851067963,1.00012441
1.849304286,59.9560984100000,0.725041856,376.7163933,1.850090655,1.000171323
1.846608413,59.9560984100000,0.723965135,376.7170166,1.849227842,1.000186663
1.844982501,59.9560984100000,0.723956878,376.7168059,1.848782735,1.000165032
1.845001113,59.9560984100000,0.725018042,376.7158368,1.84891088,1.000114043
1.846659382,59.9560984100000,0.726774459,376.7144505,1.849566563,1.000051591
1.849376705,59.9560984100000,0.728609844,376.7131332,1.850519187,0.999999565
1.852201543,59.9560984100000,0.729880716,376.7123468,1.851434178,0.999976196
1.854144698,59.9560984100000,0.730140458,376.7123681,1.851989152,0.999989686
1.854525974,59.9560984100000,0.72929677,376.7131902,1.851988433,1.000035257
1.85321464,59.9560984100000,0.727647335,376.7145228,1.851432673,1.000096783
1.850677447,59.9560984100000,0.725776435,376.7158935,1.850519347,1.000152466
1.847814577,59.9560984100000,0.724347009,376.7168169,1.849572495,1.000182608
1.845640341,59.9560984100000,0.723863907,376.7169676,1.848927039,1.000176594
1.844923502,59.9560984100000,0.724495397,376.7162941,1.848810679,1.000136604
1.845916478,59.9560984100000,0.726016591,376.7150355,1.849264328,1.000076774
1.848268425,59.9560984100000,0.727890894,376.7136353,1.850128865,1.000018185
1.851150439,59.9560984100000,0.729458491,376.7125866,1.851100358,0.999981491
1.853546657,59.9560984100000,0.730165778,376.7122604,1.851836507,0.999979686
1.85461081,59.9560984100000,0.729759905,376.7127745,1.852077017,1.000013475
1.85396546,59.9560984100000,0.728380991,376.7139499,1.851735076,1.000070994
1.851835795,59.9560984100000,0.726513398,376.7153727,1.850931427,1.000131933
1.848973139,59.9557502700000,0.724816914,376.7165404,1.849948855,1.000174749
1.84638906,59.9557502700000,0.723890121,376.7170413,1.849133613,1.000184311
1.844997084,59.9557502700000,0.724058245,376.7167002,1.848771785,1.00015724
1.845290021,59.9557502700000,0.72526018,376.7156385,1.848989471,1.000103033
1.847167997,59.9557502700000,0.72707305,376.7142292,1.849709757,1.000040662
1.849975578,59.9557502700000,0.728861739,376.7129658,1.850679444,0.999991937
1.852732359,59.9557502700000,0.729999912,376.7122909,1.851558341,0.999973877
1.854476048,59.9557502700000,0.730088153,376.7124416,1.852037233,0.999992771
1.854599701,59.9557502700000,0.729095375,376.7133647,1.851947517,1.000041887
1.853066333,59.9557502700000,0.727372536,376.7147338,1.851322045,1.000103806
1.850423811,59.9557502700000,0.725530402,376.7160634,1.850383067,1.000156567
1.847611621,59.9557502700000,0.724221545,376.7168829,1.849463973,1.00018149
1.845627678,59.9557502700000,0.723907777,376.7169036,1.848889792,1.000169792
1.845174792,59.9557502700000,0.724697461,376.7161203,1.848863174,1.00012563
1.846413745,59.9557502700000,0.726310353,376.7148102,1.84939379,1.00006458
1.848908845,59.9557502700000,0.728178221,376.7134344,1.85029559,1.000008116
1.851782621,59.9557502700000,0.729643705,376.7124774,1.851252015,0.999976118
1.85402399,59.9557502700000,0.73018941,376.7122779,1.851925809,0.999979909
1.854842136,59.9557502700000,0.729618587,376.71291,1.852076646,1.000018271
1.853946094,59.9557502700000,0.728128616,376.7141527,1.851653055,1.000077655
1.851650871,59.9557502700000,0.726244931,376.7155679,1.850802248,1.00013713
1.848765756,59.9558130900000,0.724631508,376.7166568,1.849823823,1.00017571
1.846308586,59.9558130900000,0.723855844,376.717037,1.849061802,1.000179817
1.845145265,59.9558130900000,0.724188015,376.7165772,1.848782188,1.000148062
1.845684887,59.9558130900000,0.725508095,376.7154411,1.849081429,1.000091628
1.847737586,59.9558130900000,0.727350923,376.7140285,1.849853276,1.000030313
1.850583655,59.9558130900000,0.729070453,376.7128343,1.850825746,0.999985594
1.853226292,59.9558130900000,0.730063898,376.7122774,1.851657141,0.999973131
1.854740342,59.9558130900000,0.729981999,376.7125539,1.852054143,0.999997289
1.85459665,59.9558130900000,0.728853051,376.7135668,1.851876578,1.00004953
1.852849318,59.9558130900000,0.727075585,376.7149581,1.851187786,1.000111375
1.850118382,59.9558130900000,0.725278837,376.7162353,1.850231616,1.00016096
1.847370764,59.9558130900000,0.724098084,376.7169473,1.849346458,1.000180793
1.845577372,59.9558130900000,0.723948406,376.7168446,1.848844268,1.000163955
1.845369631,59.9558130900000,0.724879301,376.7159659,1.848901357,1.000116467
1.846818177,59.9558130900000,0.726560257,376.7146223,1.849497136,1.00005511
1.84941039,59.9558130900000,0.728398874,376.7132871,1.850421738,1.000001504
1.852231871,59.9558130900000,0.729747642,376.7124307,1.851349841,0.999974561
1.854287173,59.9558130900000,0.730129471,376.7123568,1.8519537,0.999983857
1.85484928,59.9558130900000,0.729406105,376.7130945,1.852019571,1.000026209
1.853715358,59.9558130900000,0.727828044,376.714387,1.851520856,1.000086801
1.851280955,59.9558130900000,0.725949786,376.7157792,1.850632454,1.000144243
1.848402993,59.9563314800000,0.724434131,376.7167799,1.849667029,1.000178248
1.846096977,59.9563314800000,0.723815641,376.7170364,1.848963316,1.000176816
1.84517693,59.9563314800000,0.724310615,376.7164597,1.848768252,1.000140445
1.845968467,59.9563314800000,0.725743565,376.7152536,1.8491491,1.000081901
1.848195686,59.9563314800000,0.727611259,376.7138411,1.849971378,1.000021698
1.851079296,59.9563314800000,0.729259076,376.7127173,1.850946338,0.999980921
1.853610217,59.9563314800000,0.730109149,376.7122767,1.851730772,0.999973865
1.854902403,59.9563314800000,0.729861754,376.7126751,1.852048093,1.000003006
1.854504378,59.9563314800000,0.728603226,376.7137724,1.851785892,1.000058045
1.852559862,59.9563314800000,0.726778181,376.7151807,1.851037448,1.0001195
1.849759044,59.9563314800000,0.725033266,376.716401,1.850067981,1.000165617
1.847094552,59.9563314800000,0.72398599,376.7170017,1.84922076,1.000180099
1.845509491,59.9563314800000,0.724005131,376.7167721,1.848794675,1.000157885
1.845563495,59.9563314800000,0.725081484,376.7157948,1.848939942,1.000106851
1.84723699,59.9563314800000,0.726834482,376.7144149,1.849605405,1.000044999
1.849939872,59.9563314800000,0.728646844,376.7131182,1.850557427,0.999994114
1.852719886,59.9563314800000,0.729880194,376.7123618,1.851461031,0.999972158
1.854596573,59.9563314800000,0.730097599,376.7124145,1.851997254,0.999986959
1.854905592,59.9563314800000,0.729218202,376.7132611,1.851975768,1.000033399
1.853533868,59.9563314800000,0.72754825,376.7146054,1.851401437,1.000095138
1.850963112,59.9563314800000,0.725676734,376.7159726,1.850476614,1.000150345
1.84810114,59.9559452300000,0.724265472,376.7168793,1.849528259,1.000179457
1.845960499,59.9559452300000,0.72381291,376.7170057,1.848889815,1.000172187
1.845299139,59.9559452300000,0.724477388,376.7163082,1.848785683,1.000131064
1.846353248,59.9559452300000,0.72602398,376.7150327,1.84925203,1.000070509
1.848755942,59.9559452300000,0.727909801,376.7136268,1.850124614,1.000011728
1.851667412,59.9559452300000,0.729473871,376.7125831,1.851097326,0.999975296
1.854069707,59.9559452300000,0.730167521,376.7122682,1.851827945,0.999973968
1.855123084,59.9559452300000,0.729746253,376.7127932,1.852059187,1.00000817
1.854461697,59.9559452300000,0.728358419,376.713973,1.851709779,1.000065774
1.852324399,59.9559452300000,0.726495569,376.7153894,1.85090432,1.000126344
1.849471884,59.9559452300000,0.724818501,376.7165401,1.849929085,1.000168405
1.846917335,59.9559452300000,0.723921165,376.7170179,1.849129881,1.000177074
1.845566692,59.9559452300000,0.724119259,376.7166555,1.8487892,1.000149324
1.845898337,59.9559452300000,0.725340728,376.7155823,1.849027434,1.00009497
1.847795937,59.9559452300000,0.727153967,376.714177,1.849761454,1.000033161
1.850591549,59.9559452300000,0.728920629,376.7129342,1.850733463,0.999985668
1.85330099,59.9559452300000,0.730018046,376.7122925,1.851601683,0.99996925
1.854969082,59.9559452300000,0.730056653,376.7124807,1.852059442,0.999989779
1.855005808,59.9559452300000,0.729018872,376.7134352,1.851944166,1.000040067
1.853395849,59.9559452300000,0.727268231,376.714821,1.851295558,1.000102404
1.850705963,59.9561255000000,0.725422012,376.7161489,1.850342231,1.000154748
1.847886067,59.9561255000000,0.724132064,376.7169504,1.849420062,1.000178608
1.845932666,59.9561255000000,0.723852313,376.7169439,1.848853179,1.000165564
1.845536186,59.9561255000000,0.724679145,376.7161335,1.848840112,1.000120195
1.846838565,59.9561255000000,0.726320572,376.7148045,1.849384424,1.000058409
1.849385287,59.9561255000000,0.728200711,376.7134229,1.850294951,1.000001826
1.852286233,59.9561255000000,0.729661038,376.7124727,1.851252074,0.999970239
1.854527637,59.9561255000000,0.730189521,376.7122873,1.851919334,0.999974693
1.85532663,59.9561255000000,0.729599771,376.7129324,1.852061864,1.000013576
1.854407112,59.9561255000000,0.728099711,376.7141804,1.851629689,1.000073117
1.852098694,59.9561255000000,0.726220259,376.7155892,1.850776836,1.000132213
1.849221648,59.9561255000000,0.724627386,376.7166599,1.849805906,1.000169945
1.846796316,59.9561255000000,0.723884092,376.7170145,1.849060636,1.000172992
1.845681257,59.9561255000000,0.724250737,376.7165298,1.848804161,1.000140329
1.846270289,59.9561255000000,0.725595546,376.7153783,1.849126738,1.000083504
1.84835573,59.9561255000000,0.727443858,376.7139659,1.849915412,1.000022525
1.851203368,59.9561255000000,0.729145209,376.7127899,1.850893263,0.99997886
1.853810923,59.9561255000000,0.730100019,376.712265,1.851716203,0.99996792
1.855259259,59.9561255000000,0.729968832,376.7125791,1.852093316,0.999993645
1.855035673,59.9561255000000,0.72879371,376.7136243,1.851890382,1.000047016
1.853217197,59.9561255000000,0.72698741,376.7150328,1.851178214,1.000109195
1.850444951,59.9555135000000,0.725187305,376.7163073,1.850208082,1.000158201
1.847698567,59.9555135000000,0.724029018,376.7169982,1.849321574,1.000176722
1.84594848,59.9555135000000,0.723919282,376.7168636,1.848830199,1.000158238
1.845813077,59.9555135000000,0.724894322,376.7159525,1.848905559,1.000109251
1.847341944,59.9555135000000,0.726609926,376.7145859,1.849520063,1.000046939
1.850000683,59.9555135000000,0.728464234,376.7132429,1.850457763,0.999993105
1.85285969,59.9555135000000,0.729807701,376.7123941,1.851389337,0.999966579
1.854919794,59.9555135000000,0.730169141,376.7123373,1.851987066,0.999976628
1.855461965,59.9555135000000,0.729421126,376.7130928,1.852040638,1.000019654
1.854300859,59.9555135000000,0.727827794,376.7143936,1.851531828,1.000080409
1.851851886,59.9555135000000,0.725953583,376.7157787,1.850641687,1.00013736
1.848985226,59.9555135000000,0.724462464,376.7167577,1.849686201,1.000170348
1.846717488,59.9555135000000,0.723881129,376.7169854,1.849003362,1.000167746
1.84585107,59.9555135000000,0.724412272,376.7163836,1.848834251,1.000130527
1.846691596,59.9555135000000,0.725866111,376.7151661,1.849238196,1.000071849
1.848942366,59.9555135000000,0.72772967,376.713762,1.850073554,1.000012374
1.851810648,59.9555135000000,0.729347034,376.7126656,1.851047006,0.999973048
1.854286418,59.9555135000000,0.730147775,376.7122642,1.851815543,0.999967767
1.855496341,59.9555135000000,0.729846348,376.7127023,1.852106474,0.999998487
1.855011318,59.9555135000000,0.728544918,376.713828,1.851817588,1.000054418
1.852999734,59.9555135000000,0.726700751,376.7152455,1.851048685,1.000115877
1.850169226,59.9563947200000,0.724963536,376.7164553,1.850070362,1.000161184
1.847517151,59.9563947200000,0.723944686,376.7170319,1.849226343,1.000174386
1.845977848,59.9563947200000,0.72400078,376.7167745,1.848811656,1.000150882
1.846092781,59.9563947200000,0.725109165,376.7157754,1.848970492,1.00009895
1.84782155,59.9563947200000,0.72687907,376.7143863,1.849645882,1.000036809
1.850558267,59.9563947200000,0.728690122,376.7130938,1.850599845,0.999986227
1.85334461,59.9563947200000,0.72990785,376.7123508,1.851497485,0.999964912
1.855205135,59.9563947200000,0.730104652,376.7124187,1.852022603,0.999980347
1.855488619,59.9563947200000,0.729210384,376.7132742,1.851989799,1.000027089
1.854098051,59.9563947200000,0.727540163,376.7146155,1.851410811,1.000088629
1.851526589,59.9563947200000,0.725684718,376.715968,1.850490991,1.000143207
1.848684257,59.9563947200000,0.724300413,376.7168536,1.849555791,1.000171567
1.846575495,59.9563947200000,0.723875102,376.7169608,1.848935256,1.00016376
1.845943352,59.9563947200000,0.724555915,376.7162541,1.848847807,1.000122625
1.847008364,59.9563947200000,0.726100524,376.7149841,1.849323713,1.000062708
1.849392925,59.9563947200000,0.727964319,376.7135981,1.850195606,1.000005128
1.852255692,59.9563947200000,0.729491373,376.7125842,1.85115705,0.999970186
1.854586977,59.9563947200000,0.730142673,376.7123008,1.851868884,0.999970268
1.855562309,59.9563947200000,0.729684764,376.7128513,1.852079366,1.000005497
1.854831566,59.9563947200000,0.728273184,376.7140459,1.851710153,1.000063589
1.8526473,59.9563947200000,0.726403878,376.7154636,1.85089081,1.000124009
1.849778042,59.9559713900000,0.72473742,376.7166034,1.849909877,1.000165402
1.847237042,59.9559713900000,0.723863223,376.7170623,1.849112816,1.000173136
1.845922013,59.9559713900000,0.724088559,376.7166796,1.848779975,1.000144485
1.846297793,59.9559713900000,0.725332552,376.7155911,1.849027108,1.000089543
1.848233449,59.9559713900000,0.727157058,376.7141798,1.84976686,1.000027602
1.85105014,59.9559713900000,0.728921667,376.7129409,1.850738784,0.999980403
1.853759975,59.9559713900000,0.730006885,376.7123095,1.851600728,0.999964521
1.855412201,59.9559713900000,0.730030319,376.7125087,1.852048611,0.999985549
1.855427174,59.9559713900000,0.728982674,376.7134687,1.851923994,1.000036068
1.85380197,59.9559713900000,0.727234005,376.7148502,1.851271277,1.000098192
1.851113509,59.9559713900000,0.725404288,376.7161631,1.850322117,1.000149917
1.848314909,59.9559713900000,0.724142038,376.7169425,1.849413102,1.000172951
1.846397155,59.9559713900000,0.723892879,376.7169138,1.848865544,1.000159203
1.846037626,59.9559713900000,0.724742447,376.7160889,1.848872809,1.00011359
1.847361932,59.9559713900000,0.726389294,376.7147599,1.849432196,1.000052235
1.849901758,59.9559713900000,0.728252875,376.713395,1.850347273,0.999996777
1.852760831,59.9559713900000,0.729676595,376.7124753,1.851296261,0.999966796
1.854929728,59.9559713900000,0.730156786,376.712327,1.851943936,0.999972964
1.855640565,59.9559713900000,0.729520299,376.7130051,1.852061866,1.000013141
1.85464038,59.9559713900000,0.727990235,376.7142714,1.85160635,1.000073218
1.852278719,59.9559713900000,0.726104089,376.7156804,1.850738629,1.000132
1.849388144,59.9560609100000,0.724528355,376.7167343,1.849763815,1.000168721
1.846988954,59.9560609100000,0.723818375,376.717062,1.849025317,1.000170423
1.845928352,59.9560609100000,0.724222823,376.7165493,1.848782081,1.0001365
1.846581726,59.9560609100000,0.725597998,376.7153775,1.849118698,1.000078846
1.84872231,59.9560609100000,0.727461142,376.7139573,1.849916887,1.000017631
1.851602643,59.9560609100000,0.729160269,376.7127857,1.850896662,0.999974252
1.854216883,59.9560609100000,0.730100726,376.7122729,1.851714247,0.999963863
1.855652498,59.9560609100000,0.729952503,376.712599,1.852082361,0.999990064
1.855410365,59.9560609100000,0.728767961,376.7136489,1.851871747,1.000043556
1.853581783,59.9560609100000,0.726966205,376.715051,1.851158178,1.000105381
1.850818022,59.9560609100000,0.72518599,376.7163081,1.850195234,1.000153637
1.848100132,59.9560609100000,0.724057557,376.7169757,1.849324698,1.000171261
1.846391177,59.9560609100000,0.723978487,376.7168191,1.848854262,1.000152073
1.846295336,59.9560609100000,0.72497426,376.7158954,1.848950092,1.00010288
1.847846436,59.9560609100000,0.72669262,376.7145308,1.849578821,1.000041026
1.850498112,59.9560609100000,0.728528708,376.7132053,1.850520306,0.999988278
1.853317123,59.9560609100000,0.729836485,376.7123858,1.851443942,0.999963224
1.855310547,59.9560609100000,0.730153562,376.7123627,1.852024129,0.999974766
1.855773785,59.9560609100000,0.729363972,376.7131478,1.852054976,1.000018975
1.854538737,59.9560609100000,0.727741206,376.7144672,1.851524115,1.000080297
1.852038642,59.9560609100000,0.725857889,376.715855,1.850617891,1.000137068
1.849155214,59.9557929500000,0.724379222,376.7168208,1.849656618,1.00016921
1.846907277,59.9557929500000,0.72382717,376.7170242,1.848978442,1.000165381
1.846088887,59.9557929500000,0.724394481,376.7163952,1.848821703,1.000126941
1.846989713,59.9557929500000,0.725880036,376.7151558,1.849240517,1.000067402
1.849294458,59.9557929500000,0.727761513,376.7137415,1.850087563,1.000007652
1.852195447,59.9557929500000,0.729379166,376.7126481,1.851065245,0.999968643
